sigma_db,node_id,true_x_m,true_y_m,estimated_x_m,estimated_y_m,error_m,success,failure_reason
4,49,42.589764102655224,85.7072229053037,20.732147052319906,71.5073968811611,26.065120031088032,True,
4,50,20.835427049452324,66.03497492591494,1.785293175131838,62.46954439806953,19.380915754381288,True,
4,51,39.53383942317885,38.275148178092365,36.84490237642151,51.50185497505801,13.497264727874358,True,
4,52,11.73968930870711,41.676440490526325,32.925014554183996,49.32965998626298,22.52531408008696,True,
4,53,83.84838228756209,22.881009289676847,109.31110778921037,92.29356899831407,73.93547075171305,True,
4,54,57.79819535348073,10.52775213200109,60.776331816778736,59.47452181672987,49.037287438885826,True,
4,55,57.69147740384463,87.30856118634192,53.95647533636375,67.87865421082013,19.785639376111067,True,
4,56,68.73099969079553,76.7477951809748,103.49121928334348,105.6476793245729,45.204824627859665,True,
4,57,69.43783013724692,42.311438910227594,45.72135671610932,60.17006635732443,29.688409957923422,True,
4,58,42.98706172611185,86.23500472815522,42.46199120191857,72.3207168762894,13.924191376161037,True,
4,59,81.45839644942303,68.20042374419498,59.09124930664422,63.818105646743966,22.79241064946762,True,
4,60,56.63718503482395,14.668715911211592,76.52650954495452,0.7332787777953063,24.28542026749132,True,
4,61,46.507397806330474,62.64339619539004,32.576859084678404,57.64794345610132,14.799137040581616,True,
4,62,72.42190513240097,21.781131110666877,115.90522407237437,29.013530231287056,44.080683105816284,True,
4,63,16.628935524188996,77.9432657873154,59.68102235031978,75.9665458491569,43.097443100474266,True,
4,64,18.058322353874384,95.09742877982288,-68.5090271133099,90.98794171417255,86.66483645467959,True,
4,65,27.496430785229872,77.26817061067466,75.10583686430137,93.98771699080113,50.45987295226901,True,
4,66,87.43635844487765,59.4845583257959,91.01978852102,81.7374476567431,22.539566426308763,True,
4,67,84.16276026695779,3.9969356828890326,,,,False,estimate_outside_bounds
4,68,33.21080592300726,86.49444868705424,-81.83914976660856,88.66968077635464,115.07051724410073,True,
4,69,19.67688738885476,51.1214106027518,-39.58494681722801,73.14350744459196,63.22133929916882,True,
4,70,63.685548841740484,44.89416857440345,97.70619597729664,80.15440767490604,48.996825335389204,True,
4,71,39.508626195819666,25.95799104163331,33.65066232551707,3.641223877960049,23.072794311556105,True,
4,72,78.92352734491215,44.80873534562332,61.35092180624983,1.7204755191588574,46.5338006215948,True,
4,73,54.76582011294073,55.698530760113556,45.68216984211552,44.87704964503245,14.128593552322181,True,
4,74,88.9198272720378,25.954285512454582,120.0351652093251,67.29275883650539,51.740058288668855,True,
4,75,63.04178817364071,6.065043421209777,42.09611127437199,29.743194292186406,31.61291206828771,True,
4,76,64.31075224396936,47.94269399772743,68.20883894836288,14.176959668639707,33.989996980545655,True,
4,77,90.26069818639597,13.398591553140648,153.34040226824274,58.77082968467243,77.70256791199235,True,
4,78,55.48519491722067,48.450966012570206,56.38168059707872,34.539015334578494,13.940805509046621,True,
4,79,53.61769028030827,21.9388824909848,47.23514729901988,24.88624687175822,7.030207088062596,True,
6,0,93.89416536315095,30.14620452825978,118.50850224059555,10.53980312834463,31.46865989791945,True,
6,1,8.036642284785348,33.29180314859829,-0.6495878840510092,22.98974278461467,13.475275221277123,True,
6,2,55.82526066361373,85.61981241695517,27.357151478391728,30.766262909598513,61.80085059396634,True,
6,3,71.69210228164086,68.75959554087012,88.24607203843148,92.53568606418831,28.971302961409236,True,
6,4,54.00362594645869,45.44740343328356,68.08614260911872,0.24218259443541504,47.347959477079144,True,
6,5,80.11276869314742,35.523123299974685,70.6234455867332,10.786410090033293,26.494381167500702,True,
6,6,69.46232657055918,73.09976442434888,86.6157590534165,84.51415569470505,20.604091196088405,True,
6,7,76.47531270101051,78.47809659723579,38.83467926311523,81.28566415905158,37.74519467720574,True,
6,8,40.09278230226733,34.636278082955116,39.12960133580975,34.575119963178274,0.9651206607263121,True,
6,9,57.39544344845955,63.61078475221331,83.66627163222553,97.16327438699192,42.6136829451865,True,
6,10,68.8873023325835,57.269936084622785,103.91527256950317,84.5798880772115,44.41612518844965,True,
6,11,97.9493509182209,85.03532042458274,76.64022338912999,72.04330430646442,24.957391667890825,True,
6,12,84.92353192815025,16.10331287000345,,,,False,estimate_outside_bounds
6,13,82.03059606542631,2.225089598475667,106.08449265519128,-59.09330762060894,65.86756241632561,True,
6,14,58.47353315478107,66.96046058452855,52.704227770642845,44.695222697504306,23.000558749326636,True,
6,15,25.075750894125633,76.40826728959952,17.538542244864498,32.696050886996936,44.35726972042413,True,
6,16,10.647840719981644,69.63105170187215,79.0974912287284,82.78331557118527,69.7017697024804,True,
6,17,70.35826785082438,41.51179713691665,31.492806237720565,25.583253939631675,42.00288793389592,True,
6,18,24.494026528699113,46.8577478691227,-13.89517143281089,71.90804121620897,45.839368635519826,True,
6,19,6.915120295691534,87.65854719606564,-62.5327707611262,60.23338898708027,74.66691954960713,True,
6,20,75.84523039705334,91.72803371006896,77.45327667495994,96.13031912789708,4.686782449816868,True,
6,21,37.75750037964265,9.412173064655496,59.50201774305732,-4.746554348964236,25.947901598029638,True,
6,22,65.66352249497959,71.77036231080746,75.83467155845808,83.10897677694524,15.232086241983023,True,
6,23,60.523959270027255,74.79125373904218,63.44162999206765,111.57788085494279,36.902150845263286,True,
6,24,63.55449193928654,29.516082997336255,60.856922817897015,62.70024256537481,33.29362289390746,True,
6,25,72.30953823743259,74.4178557514449,53.336773879444614,51.57350292251662,29.69562667391114,True,
6,26,67.60072800662148,57.32152608609464,96.0386276657739,20.354791664290893,46.63961396534272,True,
6,27,67.63077592528177,73.59318866286374,59.643440053737734,52.50579412658951,22.549406702912215,True,
6,28,5.562780260263431,41.344382210593636,,,,False,estimate_outside_bounds
6,29,58.29507817271991,44.76611177923242,57.87023838159544,35.121213896837205,9.654250049069288,True,
6,30,6.467641361893989,92.12109554143312,36.020982435466905,59.95203729974183,43.68350119631276,True,
6,31,73.82367481050838,95.88166740072212,72.78131139531006,45.842333629415485,50.05018926802948,True,
6,32,29.839320076543792,58.08842856642992,-52.36694434705018,137.82027726499103,114.52090467409037,True,
6,33,13.371227614128346,1.9781338201105474,-26.185019005591663,19.725201736389423,43.35498894320151,True,
6,34,31.141044094018135,86.1916778146845,7.243936755869821,30.227427332419694,60.85284768334723,True,
6,35,49.463536169114185,33.685481601468865,39.804435487348215,13.558307992022922,22.324904109206585,True,
6,36,24.838827007252565,26.50470868432968,24.82190091518071,26.200119981017995,0.30505863498337465,True,
6,37,97.90065141894024,12.447704455050003,-19.61763413935264,-27.193400315449274,124.02404858730492,True,
6,38,91.58896710498118,58.499477319435044,,,,False,estimate_outside_bounds
6,39,60.201357740545085,43.243601260813065,143.03211938948132,147.3066446591343,133.00395511661964,True,
6,40,6.811035096738519,46.832619468347254,38.68250083631062,50.98377149504719,32.140665698418466,True,
6,41,28.31123123078926,93.86451445296974,162.17941229243735,175.2149717214686,156.64797093658143,True,
6,42,80.34100762678843,74.61917353020827,77.32199098524089,4.866450498818272,69.81802655314561,True,
6,43,94.5142584651447,25.660237168632968,70.7936035499532,54.59806881243708,37.417476796956116,True,
6,44,68.34897961501137,32.47848115774552,59.7840957238947,32.558627435562194,8.565258869068566,True,
6,45,81.19147143441458,51.01785564439161,27.36079188130533,71.63551083726777,57.64399159324298,True,
6,46,17.53280478061694,75.59189972215846,-24.17397921047722,64.33467440766125,43.19931657632033,True,
6,47,42.85475590784861,50.06850332048509,81.4919347593591,67.71459614580961,42.47606598548856,True,
6,48,48.2587707361883,4.463831452944866,32.440672583367736,24.00180122363661,25.13850615953004,True,
6,49,42.589764102655224,85.7072229053037,47.75542768184895,58.05769564030024,28.127929859688894,True,
6,50,20.835427049452324,66.03497492591494,-31.89084477027758,90.70275746674811,58.21133253491005,True,
6,51,39.53383942317885,38.275148178092365,22.864930195109007,47.08726115693792,18.854863298511876,True,
6,52,11.73968930870711,41.676440490526325,-58.633705528179284,-2.046337291526448,82.84984005927275,True,
6,53,83.84838228756209,22.881009289676847,85.78184798732013,30.631211941242334,7.987736272090709,True,
6,54,57.79819535348073,10.52775213200109,-1.2799405541385391,-7.43081592086207,61.747358719450105,True,
6,55,57.69147740384463,87.30856118634192,-68.21351298345667,111.98547574807388,128.30049382879807,True,
6,56,68.73099969079553,76.7477951809748,57.24648847768214,191.76070231740434,115.58487273764284,True,
6,57,69.43783013724692,42.311438910227594,,,,False,estimate_outside_bounds
6,58,42.98706172611185,86.23500472815522,47.48731167865643,48.881392908827905,37.62372344125933,True,
6,59,81.45839644942303,68.20042374419498,118.04406027920206,87.3804868447398,41.308420671897906,True,
6,60,56.63718503482395,14.668715911211592,61.77790318706541,-41.98575292159009,56.88722019792918,True,
6,61,46.507397806330474,62.64339619539004,-55.34246314171537,-50.68646409266934,152.3714258253408,True,
6,62,72.42190513240097,21.781131110666877,99.78302835355595,88.40442328834679,72.02287223178296,True,
6,63,16.628935524188996,77.9432657873154,-64.67833797571116,66.30084580898294,82.13658543511194,True,
6,64,18.058322353874384,95.09742877982288,,,,False,estimate_outside_bounds
6,65,27.496430785229872,77.26817061067466,2.6891121196772687,57.460993032104575,31.744721498278796,True,
6,66,87.43635844487765,59.4845583257959,155.5268221873506,115.48158136215677,88.15882168903889,True,
6,67,84.16276026695779,3.9969356828890326,79.85298169538507,8.441156673304508,6.190742406823023,True,
6,68,33.21080592300726,86.49444868705424,,,,False,estimate_outside_bounds
6,69,19.67688738885476,51.1214106027518,6.780063465834543,53.721516317566035,13.156314720680568,True,
6,70,63.685548841740484,44.89416857440345,160.1266082964406,140.348251835506,135.6921514309597,True,
6,71,39.508626195819666,25.95799104163331,46.08256660068961,31.445571125813004,8.563307049678134,True,
6,72,78.92352734491215,44.80873534562332,81.49443821462336,76.0293980922925,31.326336604225776,True,
6,73,54.76582011294073,55.698530760113556,54.68784828255353,68.09677274098706,12.398487158626578,True,
6,74,88.9198272720378,25.954285512454582,107.39781756471167,26.81053228463895,18.497818352201058,True,
6,75,63.04178817364071,6.065043421209777,64.88891071515863,44.800547057536534,38.779519125993126,True,
6,76,64.31075224396936,47.94269399772743,36.15723502695792,44.227604767742406,28.397577707884,True,
6,77,90.26069818639597,13.398591553140648,118.47008215495596,34.18926548930951,35.04313722550737,True,
6,78,55.48519491722067,48.450966012570206,56.32188666444536,56.42220783511375,8.0150327056938,True,
6,79,53.61769028030827,21.9388824909848,139.54674754477153,126.34598963337982,135.2207340026039,True,
8,0,93.89416536315095,30.14620452825978,80.65190812755786,70.6859935554443,42.647765135611124,True,
8,1,8.036642284785348,33.29180314859829,-99.98755474507553,123.55301319254943,140.77042723009853,True,
8,2,55.82526066361373,85.61981241695517,101.6770448490582,129.53824086843022,63.491845701916,True,
8,3,71.69210228164086,68.75959554087012,86.12824193008156,68.24543248594871,14.4452930602438,True,
8,4,54.00362594645869,45.44740343328356,,,,False,estimate_outside_bounds
8,5,80.11276869314742,35.523123299974685,119.78963035724489,110.18861391253544,84.55287600032494,True,
8,6,69.46232657055918,73.09976442434888,,,,False,estimate_outside_bounds
8,7,76.47531270101051,78.47809659723579,111.37846871148844,105.11341378135776,43.90524366166922,True,
8,8,40.09278230226733,34.636278082955116,20.434894597522142,61.7394818818976,33.48158008785402,True,
8,9,57.39544344845955,63.61078475221331,103.54741274579355,-53.71339842688864,126.0752482792143,True,
8,10,68.8873023325835,57.269936084622785,78.14596800883888,69.00452169114999,14.947353928424418,True,
8,11,97.9493509182209,85.03532042458274,,,,False,estimate_outside_bounds
8,12,84.92353192815025,16.10331287000345,,,,False,estimate_outside_bounds
8,13,82.03059606542631,2.225089598475667,62.38792554718508,23.506033640598247,28.960543579362177,True,
8,14,58.47353315478107,66.96046058452855,,,,False,estimate_outside_bounds
8,15,25.075750894125633,76.40826728959952,116.33293189683874,122.95117760373076,102.4407906308381,True,
8,16,10.647840719981644,69.63105170187215,,,,False,estimate_outside_bounds
8,17,70.35826785082438,41.51179713691665,-5.204216226297997,-42.31104626924948,112.85370209523488,True,
8,18,24.494026528699113,46.8577478691227,25.491253185732383,14.531528175726814,32.341597682724235,True,
8,19,6.915120295691534,87.65854719606564,171.8554952578161,196.4797784143819,197.60411852113938,True,
8,20,75.84523039705334,91.72803371006896,,,,False,estimate_outside_bounds
8,21,37.75750037964265,9.412173064655496,62.587119122331124,-7.54586127022289,30.06800451327259,True,
8,22,65.66352249497959,71.77036231080746,,,,False,estimate_outside_bounds
8,23,60.523959270027255,74.79125373904218,-12.337927176610336,130.64722475274007,91.8081913254246,True,
8,24,63.55449193928654,29.516082997336255,-71.97295665603323,-77.16130664020245,172.47537442381824,True,
8,25,72.30953823743259,74.4178557514449,,,,False,estimate_outside_bounds
8,26,67.60072800662148,57.32152608609464,43.28353422896731,39.45321562901705,30.17618981598722,True,
8,27,67.63077592528177,73.59318866286374,55.22939644665756,46.24667859688148,30.02708486952589,True,
8,28,5.562780260263431,41.344382210593636,13.324061782300085,9.384850441296258,32.88843507643737,True,
8,29,58.29507817271991,44.76611177923242,-29.109752857407056,-26.42337898139788,112.7277609205599,True,
8,30,6.467641361893989,92.12109554143312,-56.964176423187205,-49.31710319622178,155.01083694268638,True,
8,31,73.82367481050838,95.88166740072212,126.13882152183145,113.41920750806284,55.17644323843139,True,
8,32,29.839320076543792,58.08842856642992,44.41343075808579,45.445637490757555,19.293648393731477,True,
8,33,13.371227614128346,1.9781338201105474,45.41711292086801,24.924366648636628,39.41406305005412,True,
8,34,31.141044094018135,86.1916778146845,,,,False,estimate_outside_bounds
8,35,49.463536169114185,33.685481601468865,45.76141491193944,-23.42280317206585,57.228156457970606,True,
8,36,24.838827007252565,26.50470868432968,,,,False,estimate_outside_bounds
8,37,97.90065141894024,12.447704455050003,89.98797593933564,102.76461502229296,90.66286322225268,True,
8,38,91.58896710498118,58.499477319435044,55.0494693902683,31.04851017733244,45.70219349528318,True,
8,39,60.201357740545085,43.243601260813065,53.980630454115676,48.75453453154901,8.3107059559722,True,
8,40,6.811035096738519,46.832619468347254,-25.05148494828368,29.260982680375935,36.386571740517525,True,
8,41,28.31123123078926,93.86451445296974,,,,False,estimate_outside_bounds
8,42,80.34100762678843,74.61917353020827,-95.91338765659681,131.296422652404,185.1429783296446,True,
8,43,94.5142584651447,25.660237168632968,63.22637955349944,33.098304776488646,32.15985411236824,True,
8,44,68.34897961501137,32.47848115774552,55.95164807481062,47.89073441816565,19.779569759754313,True,
8,45,81.19147143441458,51.01785564439161,70.37410786035407,-14.243022852987279,66.15132362200367,True,
8,46,17.53280478061694,75.59189972215846,7.119514900376343,50.07347487896163,27.561324580067012,True,
8,47,42.85475590784861,50.06850332048509,59.84000217350638,152.0389200622416,103.37535722401417,True,
8,48,48.2587707361883,4.463831452944866,51.18474362091454,10.652614798416861,6.845608564572233,True,
8,49,42.589764102655224,85.7072229053037,43.662507608294874,77.73428166766925,8.044785305256065,True,
8,50,20.835427049452324,66.03497492591494,,,,False,estimate_outside_bounds
8,51,39.53383942317885,38.275148178092365,73.78544671787978,-68.90021518172874,112.51547055218715,True,
8,52,11.73968930870711,41.676440490526325,55.23160240156151,2.6107426043804023,58.46088654654517,True,
8,53,83.84838228756209,22.881009289676847,93.8258997717277,21.526109213032466,10.069091784491862,True,
8,54,57.79819535348073,10.52775213200109,,,,False,estimate_outside_bounds
8,55,57.69147740384463,87.30856118634192,81.2681020219167,68.41114648855691,30.21538533001926,True,
8,56,68.73099969079553,76.7477951809748,60.327672254237115,50.0082207482904,28.028927072706242,True,
8,57,69.43783013724692,42.311438910227594,88.1662254493066,47.30281170726909,19.382120455817642,True,
8,58,42.98706172611185,86.23500472815522,,,,False,estimate_outside_bounds
8,59,81.45839644942303,68.20042374419498,,,,False,estimate_outside_bounds
8,60,56.63718503482395,14.668715911211592,,,,False,estimate_outside_bounds
8,61,46.507397806330474,62.64339619539004,53.50334340815972,51.79512065391037,12.908459903784808,True,
8,62,72.42190513240097,21.781131110666877,130.7402259950009,59.27733693289003,69.33247434857407,True,
8,63,16.628935524188996,77.9432657873154,,,,False,estimate_outside_bounds
8,64,18.058322353874384,95.09742877982288,,,,False,estimate_outside_bounds
8,65,27.496430785229872,77.26817061067466,29.44705036393375,23.606236082735865,53.697375485414675,True,
8,66,87.43635844487765,59.4845583257959,,,,False,estimate_outside_bounds
8,67,84.16276026695779,3.9969356828890326,,,,False,estimate_outside_bounds
8,68,33.21080592300726,86.49444868705424,46.375114719656956,71.61766501986934,19.864987248265937,True,
8,69,19.67688738885476,51.1214106027518,1.9398158841645923,6.670846814841748,47.85871212878124,True,
8,70,63.685548841740484,44.89416857440345,49.58025070738231,52.209183675619066,15.889269378739245,True,
8,71,39.508626195819666,25.95799104163331,,,,False,estimate_outside_bounds
8,72,78.92352734491215,44.80873534562332,,,,False,estimate_outside_bounds
8,73,54.76582011294073,55.698530760113556,53.95155102370384,-43.17857244895563,98.88045597167626,True,
8,74,88.9198272720378,25.954285512454582,92.44457842215265,92.14610641210065,66.28560194100268,True,
8,75,63.04178817364071,6.065043421209777,65.29642872431027,-50.61847677033766,56.728342698498516,True,
8,76,64.31075224396936,47.94269399772743,,,,False,estimate_outside_bounds
8,77,90.26069818639597,13.398591553140648,133.2636922696156,57.42628236482988,61.54425284566486,True,
8,78,55.48519491722067,48.450966012570206,89.2056225309259,84.04027608714726,49.02719888016779,True,
8,79,53.61769028030827,21.9388824909848,-11.013280280347987,55.97500885624178,73.04533012838094,True,
